Año;Mes;Dia;Hora;Minutos;Segundos;Temperatura;Precipitacion;Humedad;Rendimiento
2010;9;6;0;0;0;29,20;7.2;80;0,00
2010;9;7;0;0;0;29,40;6.8;94;0,00
2010;9;8;0;0;0;30,20;8;88;0,00
2010;9;9;0;0;0;29,80;0;89;0,00
2010;9;10;0;0;0;27,80;0.9;88;0,00
2010;9;11;0;0;0;30,00;5.2;83;0,00
2010;9;12;0;0;0;27,60;0;93;0,00
2010;9;13;0;0;0;29,60;1.5;86;0,00
2010;9;14;0;0;0;28,80;0;93;0,00
2010;9;15;0;0;0;29,00;0;87;0,00
2010;9;16;0;0;0;30,60;2;85;0,00
2010;9;17;0;0;0;28,60;50;98;0,00
2010;9;18;0;0;0;29,00;7.5;88;0,00
2010;9;19;0;0;0;28,20;52;96;0,00
2010;9;20;0;0;0;26,80;13;0;0,00
2010;9;21;0;0;0;26,40;14;96;0,00
2010;9;22;0;0;0;26,20;0.4;96;0,00
2010;9;23;0;0;0;28,00;0;86;0,00
2010;9;24;0;0;0;27,60;0.8;98;0,00
2010;9;25;0;0;0;28,40;10;86;0,00
2010;9;26;0;0;0;29,40;1.6;87;0,00
2010;9;27;0;0;0;27,20;1.3;94;0,00
2010;9;28;0;0;0;28,00;2.3;96;0,00
2010;9;29;0;0;0;31,00;59;87;0,00
2010;9;30;0;0;0;29,00;0;93;0,00
2010;10;1;0;0;0;29,40;100;88;0,00
2010;10;2;0;0;0;28,20;5;96;0,00
2010;10;3;0;0;0;29,00;56;88;0,00
2010;10;4;0;0;0;29,60;1.7;96;0,00
2010;10;5;0;0;0;28,00;74;98;0,00
2010;10;6;0;0;0;27,60;11.4;88;0,00
2010;10;7;0;0;0;29,00;49;86;0,00
2010;10;8;0;0;0;29,20;6.5;94;0,00
2010;10;9;0;0;0;29,20;0;76;0,00
2010;10;10;0;0;0;30,20;20;95;0,00
2010;10;11;0;0;0;31,00;0;91;0,00
2010;10;12;0;0;0;30,60;;62;0,00
2010;10;13;0;0;0;31,40;0;60;0,00
2010;10;14;0;0;0;29,60;0;83;0,00
2010;10;15;0;0;0;27,00;0;92;0,00
2010;10;16;0;0;0;26,20;11.5;87;0,00
2010;10;17;0;0;0;27,00;30;90;0,00
2010;10;18;0;0;0;27,40;14;95;0,00
2010;10;19;0;0;0;28,60;2.6;93;0,00
2010;10;20;0;0;0;25,00;53.4;89;0,00
2010;10;21;0;0;0;29,00;20.7;82;0,00
2010;10;22;0;0;0;28,00;71.8;91;0,00
2010;10;23;0;0;0;26,60;3;95;0,00
2010;10;24;0;0;0;27,60;0.3;86;0,00
2010;10;25;0;0;0;28,40;0.1;80;0,00
2010;10;26;0;0;0;29,00;19;82;0,00
2010;10;27;0;0;0;29,40;1.1;91;0,00
2010;10;28;0;0;0;28,60;10.5;93;0,00
2010;10;29;0;0;0;28,20;9;91;0,00
2010;10;30;0;0;0;28,00;1.4;95;0,00
2010;10;31;0;0;0;29,60;98;80;0,00
2010;11;1;0;0;0;27,00;1.5;93;0,00
2010;11;2;0;0;0;28,20;9.5;95;0,00
2010;11;3;0;0;0;27,60;68;95;0,00
2010;11;4;0;0;0;28,40;45.2;91;0,00
2010;11;5;0;0;0;27,20;170;95;0,00
2010;11;6;0;0;0;26,00;54.8;94;0,00
2010;11;7;0;0;0;27,40;14;95;0,00
2010;11;8;0;0;0;26,60;25;93;0,00
2010;11;9;0;0;0;26,80;0.4;93;0,00
2010;11;10;0;0;0;28,00;34;98;0,00
2010;11;11;0;0;0;26,20;1.7;88;0,00
2010;11;12;0;0;0;28,60;4;96;0,00
2010;11;13;0;0;0;28,20;89;89;0,00
2010;11;14;0;0;0;26,80;43;95;0,00
2010;11;15;0;0;0;25,00;9;0;0,00
2010;11;16;0;0;0;27,40;53;93;0,00
2010;11;17;0;0;0;25,20;7.5;96;0,00
2010;11;18;0;0;0;27,00;10.8;93;0,00
2010;11;19;0;0;0;27,60;5.2;98;0,00
2010;11;20;0;0;0;28,40;12.5;96;0,00
2010;11;21;0;0;0;28,00;4;83;0,00
2010;11;22;0;0;0;28,20;14;86;0,00
2010;11;23;0;0;0;28,60;24.7;91;0,00
2010;11;24;0;0;0;26,60;39.3;96;0,00
2010;11;25;0;0;0;27,40;18.5;88;0,00
2010;11;26;0;0;0;29,20;43;82;0,00
2010;11;27;0;0;0;28,40;7.9;86;0,00
2010;11;28;0;0;0;29,00;71.6;97;0,00
2010;11;29;0;0;0;27,00;18.2;95;0,00
2010;12;1;0;0;0;28,20;56;96;0,00
2010;12;2;0;0;0;27,40;105;96;0,00
2010;12;3;0;0;0;29,00;63.8;96;0,00
2010;12;4;0;0;0;22,40;24.2;0;0,00
2010;12;5;0;0;0;26,60;0;87;0,00
2010;12;6;0;0;0;28,00;18;95;0,00
2010;12;7;0;0;0;28,40;3.6;91;0,00
2010;12;8;0;0;0;28,20;0;90;0,00
2010;12;9;0;0;0;27,80;5.3;82;0,00
2010;12;10;0;0;0;27,40;22;93;0,00
2010;12;11;0;0;0;28,60;0;83;0,00
2010;12;12;0;0;0;29,20;13;81;0,00
2010;12;13;0;0;0;27,00;14;86;0,00
2010;12;14;0;0;0;27,20;0;89;0,00
2010;12;15;0;0;0;26,80;3;83;0,00
2010;12;16;0;0;0;27,60;0;95;0,00
2010;12;17;0;0;0;28,00;8.3;90;0,00
2010;12;18;0;0;0;26,80;140;0;0,00
2010;12;19;0;0;0;26,20;51.3;98;0,00
2010;12;20;0;0;0;25,00;0.7;89;0,00
2010;12;21;0;0;0;27,20;0.8;85;0,00
2010;12;22;0;0;0;27,60;0.5;84;0,00
2010;12;23;0;0;0;27,80;9;96;0,00
2010;12;24;0;0;0;28,40;1.6;93;0,00
2010;12;25;0;0;0;29,00;31;87;0,00
2010;12;26;0;0;0;27,40;2.4;95;0,00
2010;12;27;0;0;0;28,20;34;95;0,00
2010;12;28;0;0;0;28,60;1.8;95;0,00
2010;12;29;0;0;0;29,40;9.7;0;0,00
2010;12;30;0;0;0;30,00;28.5;85;0,00
2010;12;31;0;0;0;29,20;1;85;0,00
2011;1;1;0;0;0;29,00;0;82;0,00
2011;1;2;0;0;0;29,40;7.2;93;0,00
2011;1;3;0;0;0;28,60;5.8;85;0,00
2011;1;4;0;0;0;28,00;90;91;0,00
2011;1;5;0;0;0;27,40;4.6;95;0,00
2011;1;6;0;0;0;28,40;11.2;85;0,00
2011;1;7;0;0;0;26,00;0.9;95;0,00
2011;1;8;0;0;0;28,20;0.6;96;0,00
2011;1;9;0;0;0;27,00;0;91;0,00
2011;1;10;0;0;0;28,80;0;84;0,00
2011;1;11;0;0;0;30,20;0;88;0,00
2011;1;12;0;0;0;30,60;1.3;88;0,00
2011;1;13;0;0;0;27,00;18;90;0,00
2011;1;14;0;0;0;29,40;0;95;0,00
2011;1;15;0;0;0;29,00;4.3;91;0,00
2011;1;16;0;0;0;28,60;0;83;0,00
2011;1;17;0;0;0;29,20;0.8;83;0,00
2011;1;18;0;0;0;29,60;0;85;0,00
2011;1;19;0;0;0;29,00;0;83;0,00
2011;1;20;0;0;0;29,60;12.3;91;0,00
2011;1;21;0;0;0;29,40;0;90;0,00
2011;1;22;0;0;0;29,80;0;76;0,00
2011;1;23;0;0;0;29,00;0;86;0,00
2011;1;24;0;0;0;30,00;0;84;0,00
2011;1;25;0;0;0;30,40;3.8;88;0,00
2011;1;26;0;0;0;30,00;0.9;95;0,00
2011;1;27;0;0;0;29,20;0;95;0,00
2011;1;28;0;0;0;30,20;;93;0,00
2011;1;29;0;0;0;28,60;0;88;0,00
2011;1;30;0;0;0;29,40;1;95;0,00
2011;1;31;0;0;0;30,20;0;85;0,00
2011;2;1;0;0;0;29,00;0;98;0,00
2011;2;2;0;0;0;31,40;0;0;0,00
2011;2;3;0;0;0;31,00;0;91;0,00
2011;2;4;0;0;0;30,60;1;75;0,00
2011;2;5;0;0;0;29,80;0;78;0,00
2011;2;6;0;0;0;29,60;7.5;81;0,00
2011;2;7;0;0;0;23,00;11;96;0,00
2011;2;8;0;0;0;27,40;0.1;84;0,00
2011;2;9;0;0;0;28,60;15.6;96;0,00
2011;2;10;0;0;0;29,20;26.5;96;0,00
2011;2;11;0;0;0;28,00;0.3;78;0,00
2011;2;12;0;0;0;29,00;50;88;0,00
2011;2;13;0;0;0;26,20;45.9;0;0,00
2011;2;14;0;0;0;25,60;3.3;94;0,00
2011;2;15;0;0;0;29,40;10.2;93;0,00
2011;2;16;0;0;0;27,80;51.8;95;0,00
2011;2;17;0;0;0;25,00;52;93;0,00
2011;2;18;0;0;0;28,60;12.5;95;0,00
2011;2;19;0;0;0;28,60;25;91;0,00
2011;2;20;0;0;0;29,00;5;91;0,00
2011;2;21;0;0;0;29,40;0;86;0,00
2011;2;22;0;0;0;29,80;32.5;81;0,00
2011;2;23;0;0;0;28,60;59;93;0,00
2011;2;24;0;0;0;26,60;14;93;0,00
2011;2;25;0;0;0;28,00;;96;0,00
2011;2;26;0;0;0;29,20;36;93;0,00
2011;2;27;0;0;0;27,00;0;93;0,00
2011;2;28;0;0;0;29,60;41;89;0,00
2011;3;1;0;0;0;27,60;44;96;0,00
2011;3;2;0;0;0;25,20;7;96;0,00
2011;3;3;0;0;0;26,40;3.2;95;0,00
2011;3;4;0;0;0;28,40;55;94;0,00
2011;3;5;0;0;0;28,00;4.5;86;0,00
2011;3;6;0;0;0;28,60;24;88;0,00
2011;3;7;0;0;0;29,00;0;88;0,00
2011;3;8;0;0;0;29,40;41;86;0,00
2011;3;9;0;0;0;29,00;32;96;0,00
2011;3;10;0;0;0;25,00;0;90;0,00
2011;3;11;0;0;0;26,60;0;87;0,00
2011;3;12;0;0;0;27,40;3.8;93;0,00
2011;3;13;0;0;0;27,60;0;86;0,00
2011;3;14;0;0;0;27,00;0.3;87;0,00
2011;3;15;0;0;0;29,20;0;84;0,00
2011;3;16;0;0;0;29,60;5;76;0,00
2011;3;17;0;0;0;28,20;0;91;0,00
2011;3;18;0;0;0;30,20;36;88;0,00
2011;3;19;0;0;0;30,00;61;91;0,00
2011;3;20;0;0;0;27,80;4.2;98;0,00
2011;3;21;0;0;0;27,40;24;96;0,00
2011;3;22;0;0;0;27,00;78;93;0,00
2011;3;23;0;0;0;27,60;0;0;0,00
2011;3;24;0;0;0;29,60;66;86;0,00
2011;3;25;0;0;0;28,60;0.1;91;0,00
2011;3;26;0;0;0;28,40;0;90;0,00
2011;3;27;0;0;0;30,20;0;91;0,00
2011;3;28;0;0;0;30,40;0;88;0,00
2011;3;29;0;0;0;30,80;33.5;93;0,00
2011;3;30;0;0;0;30,60;90;85;0,00
2011;3;31;0;0;0;29,40;0;89;0,00
2011;4;1;0;0;0;31,40;11;90;0,00
2011;4;2;0;0;0;29,20;3.2;91;0,00
2011;4;3;0;0;0;27,60;28;92;0,00
2011;4;4;0;0;0;29,00;2.2;92;0,00
2011;4;5;0;0;0;29,40;4;98;0,00
2011;4;6;0;0;0;28,40;0;0;0,00
2011;4;7;0;0;0;30,00;8.2;0;0,00
2011;4;8;0;0;0;30,60;63;90;0,00
2011;4;9;0;0;0;29,60;40;81;0,00
2011;4;10;0;0;0;25,00;1.6;0;0,00
2011;4;11;0;0;0;28,00;5.5;98;0,00
2011;4;12;0;0;0;26,00;4;93;0,00
2011;4;13;0;0;0;28,20;3.5;94;0,00
2011;4;14;0;0;0;28,60;5;80;0,00
2011;4;15;0;0;0;26,80;5.8;95;0,00
2011;4;16;0;0;0;27,80;43;93;0,00
2011;4;17;0;0;0;28,20;0.3;98;0,00
2011;4;18;0;0;0;29,00;4.5;88;0,00
2011;4;19;0;0;0;27,60;2.5;95;0,00
2011;4;20;0;0;0;27,00;21;95;0,00
2011;4;21;0;0;0;27,40;27.5;96;0,00
2011;4;22;0;0;0;26,60;5;0;0,00
2011;4;23;0;0;0;27,80;25.3;96;0,00
2011;4;24;0;0;0;28,00;33;93;0,00
2011;4;25;0;0;0;28,20;0;93;0,00
2011;4;26;0;0;0;29,80;5;0;0,00
2011;4;27;0;0;0;30,40;7.3;93;0,00
2011;4;28;0;0;0;30,00;0.5;96;0,00
2011;4;29;0;0;0;30,20;1;65;0,00
2011;4;30;0;0;0;29,60;17.5;81;0,00
2011;5;1;0;0;0;29,60;48;88;0,00
2011;5;2;0;0;0;29,00;22.6;95;0,00
2011;5;3;0;0;0;24,60;4;0;0,00
2011;5;4;0;0;0;28,20;0;96;0,00
2011;5;5;0;0;0;28,60;6.5;95;0,00
2011;5;6;0;0;0;30,20;0;0;0,00
2011;5;7;0;0;0;30,60;0;87;0,00
2011;5;8;0;0;0;30,00;0;73;0,00
2011;5;9;0;0;0;29,80;0;88;0,00
2011;5;10;0;0;0;31,20;0;83;0,00
2011;5;11;0;0;0;30,40;0.3;88;0,00
2011;5;12;0;0;0;29,40;1.6;86;0,00
2011;5;13;0;0;0;28,40;60;98;0,00
2011;5;14;0;0;0;25,60;0;93;0,00
2011;5;15;0;0;0;27,60;0;79;0,00
2011;5;16;0;0;0;26,80;15.2;95;0,00
2011;5;17;0;0;0;27,80;2.6;0;0,00
2011;5;18;0;0;0;27,40;7;93;0,00
2011;5;19;0;0;0;27,00;1.3;82;0,00
2011;5;20;0;0;0;28,60;0;88;0,00
2011;5;21;0;0;0;29,40;14;85;0,00
2011;5;22;0;0;0;27,60;13;98;0,00
2011;5;23;0;0;0;27,20;150;96;0,00
2011;5;24;0;0;0;29,40;0.8;93;0,00
2011;5;25;0;0;0;28,40;1.7;91;0,00
2011;5;26;0;0;0;29,00;0;80;0,00
2011;5;27;0;0;0;29,60;0;83;0,00
2011;5;28;0;0;0;28,60;0;95;0,00
2011;5;29;0;0;0;26,60;0;0;0,00
2011;5;30;0;0;0;30,40;0;88;0,00
2011;5;31;0;0;0;30,60;15.2;82;0,00
2011;6;1;0;0;0;27,60;3.3;98;0,00
2011;6;2;0;0;0;28,40;117;93;0,00
2011;6;3;0;0;0;25,60;0.5;93;0,00
2011;6;4;0;0;0;26,60;0;95;0,00
2011;6;5;0;0;0;29,00;0;85;0,00
2011;6;6;0;0;0;30,40;6.5;96;0,00
2011;6;7;0;0;0;27,00;0.3;89;0,00
2011;6;8;0;0;0;28,20;0;96;0,00
2011;6;9;0;0;0;30,20;0;85;0,00
2011;6;10;0;0;0;30,60;0;92;0,00
2011;6;11;0;0;0;30,80;0;75;0,00
2011;6;12;0;0;0;31,20;0.3;59;0,00
2011;6;13;0;0;0;31,60;0;90;0,00
2011;6;14;0;0;0;29,40;0;73;0,00
2011;6;15;0;0;0;30,00;0;71;0,00
2011;6;16;0;0;0;29,80;0.8;86;0,00
2011;6;17;0;0;0;26,60;0.6;90;0,00
2011;6;18;0;0;0;28,40;0;84;0,00
2011;6;19;0;0;0;29,40;0;82;0,00
2011;6;20;0;0;0;30,00;1;89;0,00
2011;6;21;0;0;0;30,40;0;91;0,00
2011;6;22;0;0;0;30,80;3.9;85;0,00
2011;6;23;0;0;0;29,00;0.5;96;0,00
2011;6;24;0;0;0;27,60;32.2;93;0,00
2011;6;25;0;0;0;27,20;0.4;95;0,00
2011;6;26;0;0;0;27,80;1.2;88;0,00
2011;6;27;0;0;0;29,20;0;84;0,00
2011;6;28;0;0;0;31,00;0.5;81;0,00
2011;6;29;0;0;0;29,40;2.4;91;0,00
2011;6;30;0;0;0;28,60;75;87;0,00
2011;7;1;0;0;0;27,60;0;96;0,00
2011;7;2;0;0;0;28,60;26;88;0,00
2011;7;3;0;0;0;30,00;21.6;90;0,00
2011;7;4;0;0;0;29,00;3.9;91;0,00
2011;7;5;0;0;0;29,80;3;96;0,00
2011;7;6;0;0;0;28,00;0;91;0,00
2011;7;7;0;0;0;30,20;0;68;0,00
2011;7;8;0;0;0;31,00;;66;0,00
2011;7;9;0;0;0;30,60;0;71;0,00
2011;7;10;0;0;0;31,00;0;86;0,00
2011;7;11;0;0;0;30,40;0;67;0,00
2011;7;12;0;0;0;29,20;3.1;86;0,00
2011;7;13;0;0;0;26,80;0.3;95;0,00
2011;7;14;0;0;0;28,40;45;93;0,00
2011;7;15;0;0;0;27,40;0;86;0,00
2011;7;16;0;0;0;29,60;0;80;0,00
2011;7;17;0;0;0;29,40;0.3;74;0,00
2011;7;18;0;0;0;28,90;0;0;0,00
2011;7;19;0;0;0;31,60;0;91;0,00
2011;7;20;0;0;0;30,60;0;78;0,00
2011;7;21;0;0;0;31,60;0;90;0,00
2011;7;22;0;0;0;32,20;0.3;63;0,00
2011;7;23;0;0;0;31,20;0;70;0,00
2011;7;24;0;0;0;30,20;0;58;0,00
2011;7;25;0;0;0;30,80;0;62;0,00
2011;7;26;0;0;0;31,40;3.3;88;0,00
2011;7;27;0;0;0;29,80;0;92;0,00
2011;7;28;0;0;0;31,00;0.4;83;0,00
2011;7;29;0;0;0;25,60;52.1;95;0,00
2011;7;30;0;0;0;25,20;0.7;93;0,00
2011;7;31;0;0;0;29,60;0.5;89;0,00
2011;8;1;0;0;0;30,00;15.5;80;0,00
2011;8;2;0;0;0;30,20;5.5;93;0,00
2011;8;3;0;0;0;29,60;8;93;0,00
2011;8;4;0;0;0;30,60;0;86;0,00
2011;8;5;0;0;0;32,40;0;91;0,00
2011;8;6;0;0;0;32,60;0;76;0,00
2011;8;7;0;0;0;31,40;0;57;0,00
2011;8;8;0;0;0;32,00;0.2;61;0,00
2011;8;9;0;0;0;30,40;0;61;0,00
2011;8;10;0;0;0;32,60;0.3;70;0,00
2011;8;11;0;0;0;32,00;0;83;0,00
2011;8;12;0;0;0;30,60;0;89;0,00
2011;8;13;0;0;0;31,20;0;88;0,00
2011;8;14;0;0;0;31,60;1.5;87;0,00
2011;8;15;0;0;0;31,00;6.2;91;0,00
2011;8;16;0;0;0;29,60;19;98;0,00
2011;8;17;0;0;0;29,80;52;91;0,00
2011;8;18;0;0;0;31,40;29;95;0,00
2011;8;19;0;0;0;29,20;0.2;96;0,00
2011;8;20;0;0;0;29,40;19.5;88;0,00
2011;8;21;0;0;0;30,00;68;94;0,00
2011;8;22;0;0;0;28,00;0;96;0,00
2011;8;23;0;0;0;27,40;53.6;90;0,00
2011;8;24;0;0;0;28,00;3;96;0,00
2011;8;25;0;0;0;30,40;0;91;0,00
2011;8;26;0;0;0;31,00;0;85;0,00
2011;8;27;0;0;0;31,40;4.9;93;0,00
2011;8;28;0;0;0;28,80;0.3;95;0,00
2011;8;29;0;0;0;30,60;0;83;0,00
2011;8;30;0;0;0;31,60;0;82;0,00
2011;8;31;0;0;0;32,40;0;78;0,00
2011;9;1;0;0;0;32,80;0;52;0,00
2011;9;2;0;0;0;30,80;20.5;56;0,00
2011;9;3;0;0;0;27,00;1.3;94;0,00
2011;9;4;0;0;0;30,00;0;84;0,00
2011;9;5;0;0;0;32,40;0;77;0,00
2011;9;6;0;0;0;31,60;0.2;75;0,00
2011;9;7;0;0;0;30,60;0;89;0,00
2011;9;8;0;0;0;27,60;19.6;90;0,00
2011;9;9;0;0;0;27,20;31.9;93;0,00
2011;9;10;0;0;0;29,60;20;93;0,00
2011;9;11;0;0;0;28,40;29;93;0,00
2011;9;12;0;0;0;29,20;0;83;0,00
2011;9;13;0;0;0;31,00;0;86;0,00
2011;9;14;0;0;0;31,60;0;73;0,00
2011;9;15;0;0;0;31,20;0;75;0,00
2011;9;16;0;0;0;28,00;39;96;0,00
2011;9;17;0;0;0;29,20;21;89;0,00
2011;9;18;0;0;0;27,00;2.4;95;0,00
2011;9;19;0;0;0;29,60;0.3;90;0,00
2011;9;20;0;0;0;28,60;0;0;0,00
2011;9;21;0;0;0;28,20;0.2;85;0,00
2011;9;22;0;0;0;31,00;0;91;0,00
2011;9;23;0;0;0;30,00;13.5;82;0,00
2011;9;24;0;0;0;29,40;1.6;91;0,00
2011;9;25;0;0;0;28,40;0.7;0;0,00
2011;9;26;0;0;0;30,20;0;74;0,00
2011;9;27;0;0;0;31,00;0;93;0,00
2011;9;28;0;0;0;29,00;0.8;88;0,00
2011;9;29;0;0;0;30,40;0;80;0,00
2011;9;30;0;0;0;30,00;2.2;82;0,00
2011;10;1;0;0;0;29,60;18.9;80;0,00
2011;10;2;0;0;0;29,20;3.1;88;0,00
2011;10;3;0;0;0;28,60;0;95;0,00
2011;10;4;0;0;0;25,20;11.5;93;0,00
2011;10;5;0;0;0;28,20;0;96;0,00
2011;10;6;0;0;0;29,80;2.6;88;0,00
2011;10;7;0;0;0;30,40;0;86;0,00
2011;10;8;0;0;0;27,60;0;0;0,00
2011;10;9;0;0;0;25,60;48;95;0,00
2011;10;10;0;0;0;27,00;0.3;98;0,00
2011;10;11;0;0;0;29,00;60;89;0,00
2011;10;12;0;0;0;27,40;96;95;0,00
2011;10;13;0;0;0;27,80;47.5;90;0,00
2011;10;14;0;0;0;28,20;9.5;94;0,00
2011;10;15;0;0;0;28,60;25.7;95;0,00
2011;10;16;0;0;0;28,00;22.3;0;0,00
2011;10;17;0;0;0;27,20;54;96;0,00
2011;10;18;0;0;0;24,80;6.6;96;0,00
2011;10;19;0;0;0;27,00;3.5;93;0,00
2011;10;20;0;0;0;25,20;0;84;0,00
2011;10;21;0;0;0;28,60;0;93;0,00
2011;10;22;0;0;0;29,80;0;73;0,00
2011;10;23;0;0;0;30,20;0;88;0,00
2011;10;24;0;0;0;29,00;46;74;0,00
2011;10;25;0;0;0;28,40;2;84;0,00
2011;10;26;0;0;0;29,60;0.6;81;0,00
2011;10;27;0;0;0;30,00;16;86;0,00
2011;10;28;0;0;0;25,00;1.4;95;0,00
2011;10;29;0;0;0;27,60;38;0;0,00
2011;10;30;0;0;0;25,60;0.4;96;0,00
2011;10;31;0;0;0;29,00;0;95;0,00
2011;11;1;0;0;0;29,80;0;88;0,00
2011;11;2;0;0;0;30,20;3.7;80;0,00
2011;11;3;0;0;0;27,40;0;95;0,00
2011;11;4;0;0;0;27,00;26;82;0,00
2011;11;5;0;0;0;30,00;6.3;86;0,00
2011;11;6;0;0;0;27,60;0.7;96;0,00
2011;11;7;0;0;0;29,40;1;80;0,00
2011;11;8;0;0;0;27,80;26;86;0,00
2011;11;9;0;0;0;27,20;1.5;93;0,00
2011;11;10;0;0;0;29,60;17.3;87;0,00
2011;11;11;0;0;0;28,60;27;89;0,00
2011;11;12;0;0;0;28,00;1.3;91;0,00
2011;11;13;0;0;0;26,60;0.4;98;0,00
2011;11;14;0;0;0;29,20;3.1;79;0,00
2011;11;15;0;0;0;27,80;13.5;95;0,00
2011;11;16;0;0;0;29,00;1;82;0,00
2011;11;17;0;0;0;29,40;8;82;0,00
2011;11;18;0;0;0;27,80;24.4;91;0,00
2011;11;19;0;0;0;28,20;1.2;88;0,00
2011;11;20;0;0;0;28,60;31;80;0,00
2011;11;21;0;0;0;27,40;25;93;0,00
2011;11;22;0;0;0;28,40;67;95;0,00
2011;11;23;0;0;0;28,00;18.5;90;0,00
2011;11;24;0;0;0;27,20;9.5;98;0,00
2011;11;25;0;0;0;27,60;1;95;0,00
2011;11;26;0;0;0;29,40;93.4;88;0,00
2011;11;27;0;0;0;27,00;34.6;96;0,00
2011;11;28;0;0;0;27,20;40.5;98;0,00
2011;11;29;0;0;0;26,60;12.5;96;0,00
2011;11;30;0;0;0;28,40;2.6;100;0,00
2011;12;1;0;0;0;28,80;0;85;0,00
2011;12;2;0;0;0;29,20;39.9;83;0,00
2011;12;3;0;0;0;28,20;36.8;100;0,00
2011;12;4;0;0;0;27,40;156.3;88;0,00
2011;12;5;0;0;0;27,20;11.5;95;0,00
2011;12;6;0;0;0;25,80;11;93;0,00
2011;12;7;0;0;0;28,00;10;98;0,00
2011;12;8;0;0;0;27,80;37;83;0,00
2011;12;9;0;0;0;28,40;0;91;0,00
2011;12;10;0;0;0;29,00;25;92;0,00
2011;12;11;0;0;0;28,60;9;90;0,00
2011;12;12;0;0;0;27,60;69;89;0,00
2011;12;13;0;0;0;27,00;76;93;0,00
2011;12;14;0;0;0;27,40;28;95;0,00
2011;12;15;0;0;0;28,20;16;96;0,00
2011;12;16;0;0;0;27,20;4.4;95;0,00
2011;12;17;0;0;0;25,00;23;0;0,00
2011;12;18;0;0;0;28,80;120;95;0,00
2011;12;19;0;0;0;27,20;30;97;0,00
2011;12;20;0;0;0;28,40;0;87;0,00
2011;12;21;0;0;0;28,20;0;91;0,00
2011;12;22;0;0;0;29,20;0;81;0,00
2011;12;23;0;0;0;29,80;3.3;0;0,00
2011;12;24;0;0;0;30,60;27;85;0,00
2011;12;25;0;0;0;29,60;50;85;0,00
2011;12;26;0;0;0;28,20;35;91;0,00
2011;12;27;0;0;0;28,60;0.7;90;0,00
2011;12;28;0;0;0;29,00;19;95;0,00
2011;12;29;0;0;0;29,20;0;93;0,00
2011;12;30;0;0;0;29,80;6.5;85;0,00
2011;12;31;0;0;0;29,40;0;91;0,00
2012;1;1;0;0;0;30,00;0;83;6,00
2012;1;2;0;0;0;28,00;22;95;6,00
2012;1;3;0;0;0;25,40;3;97;6,00
2012;1;4;0;0;0;27,60;72.6;82;6,00
2012;1;5;0;0;0;29,00;48;95;6,00
2012;1;6;0;0;0;28,40;132.9;96;6,00
2012;1;7;0;0;0;29,20;1.5;88;6,00
2012;1;8;0;0;0;28,60;0;0;6,00
2012;1;9;0;0;0;29,60;22.5;93;6,00
2012;1;10;0;0;0;30,20;0;93;6,00
2012;1;11;0;0;0;30,60;0;78;6,00
2012;1;12;0;0;0;29,00;0;77;6,00
2012;1;13;0;0;0;30,00;1.3;92;6,00
2012;1;14;0;0;0;30,40;24;82;6,00
2012;1;15;0;0;0;29,20;0;0;6,00
2012;1;16;0;0;0;29,40;0;89;6,00
2012;1;17;0;0;0;28,60;9;76;6,00
2012;1;18;0;0;0;27,40;40;100;6,00
2012;1;19;0;0;0;28,00;0;94;6,00
2012;1;20;0;0;0;27,20;0;94;6,00
2012;1;21;0;0;0;28,20;26;83;6,00
2012;1;22;0;0;0;26,20;0;98;6,00
2012;1;23;0;0;0;29,00;16.5;86;6,00
2012;1;24;0;0;0;24,00;25.5;95;6,00
2012;1;25;0;0;0;28,40;0;91;6,00
2012;1;26;0;0;0;29,60;0;95;6,00
2012;1;27;0;0;0;28,00;5;87;6,00
2012;1;28;0;0;0;29,40;43;91;6,00
2012;1;29;0;0;0;30,00;75;95;6,00
2012;1;30;0;0;0;28,60;8;87;6,00
2012;1;31;0;0;0;29,00;0;91;6,00
2012;2;1;0;0;0;30,00;0;95;6,00
2012;2;2;0;0;0;29,40;0;88;6,00
2012;2;3;0;0;0;29,00;0;88;6,00
2012;2;4;0;0;0;30,20;0.1;91;6,00
2012;2;5;0;0;0;30,40;26.4;83;6,00
2012;2;6;0;0;0;27,40;1.6;95;6,00
2012;2;7;0;0;0;29,20;14;91;6,00
2012;2;8;0;0;0;26,00;0;0;6,00
2012;2;9;0;0;0;30,40;37;81;6,00
2012;2;10;0;0;0;27,60;5.5;89;6,00
2012;2;11;0;0;0;28,60;0;93;6,00
2012;2;12;0;0;0;29,20;0;90;6,00
2012;2;13;0;0;0;29,60;0;0;6,00
2012;2;14;0;0;0;30,00;0;86;6,00
2012;2;15;0;0;0;29,40;0;84;6,00
2012;2;16;0;0;0;29,80;0;81;6,00
2012;2;17;0;0;0;30,60;0;79;6,00
2012;2;18;0;0;0;30,20;0;75;6,00
2012;2;19;0;0;0;31,20;0;86;6,00
2012;2;20;0;0;0;30,00;0;75;6,00
2012;2;21;0;0;0;30,40;0;81;6,00
2012;2;22;0;0;0;29,60;0;80;6,00
2012;2;23;0;0;0;31,00;0;84;6,00
2012;2;24;0;0;0;30,00;0.8;72;6,00
2012;2;25;0;0;0;29,20;17.5;80;6,00
2012;2;26;0;0;0;28,60;0;84;6,00
2012;2;27;0;0;0;30,40;0;78;6,00
2012;2;28;0;0;0;29,00;0;78;6,00
2012;2;29;0;0;0;29,60;0;78;6,00
